pais,provincia_departamento,ciudad,property_type,rooms,bedrooms,bathrooms,surface_total,price_USD,precio_m2
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,2.0,72,165000,2291.666667
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,37,65000,1756.756757
Argentina,Capital Federal,Belgrano,Departamento,2.0,1.0,1.0,62,186000,3000
Colombia,Cundinamarca,Cabrera,Apartamento,3.0,3.0,3.0,194,385356,1986.371134
Argentina,Capital Federal,Almagro,Departamento,2.0,1.0,1.0,37,74900,2024.324324
Argentina,Capital Federal,Palermo,Departamento,2.0,1.0,1.0,50,240000,4800
Colombia,Cundinamarca,Bogotá D.C,Apartamento,1.0,1.0,1.0,54,92210,1707.592593
Colombia,Atlántico,Barranquilla,Apartamento,3.0,3.0,2.0,106,97715,921.8396226
Colombia,Antioquia,Medellín,Apartamento,4.0,4.0,5.0,90,50922,565.8
Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Departamento,1.0,1.0,1.0,31,60000,1935.483871
Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,4.0,3.0,3.0,151,394000,2609.271523
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,64,62208,972
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,4.0,240,330306,1376.275
Argentina,Capital Federal,Palermo,Departamento,2.0,1.0,1.0,48,118000,2458.333333
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,4.0,198,324800,1640.40404
Argentina,Capital Federal,Once,Departamento,3.0,2.0,1.0,45,80000,1777.777778
Argentina,Capital Federal,Puerto Madero,Departamento,1.0,1.0,1.0,54,340000,6296.296296
Argentina,Capital Federal,Once,Departamento,2.0,1.0,1.0,49,92000,1877.55102
Colombia,Cundinamarca,Bogotá D.C,Apartamento,1.0,1.0,2.0,50,107349,2146.98
Argentina,Capital Federal,Flores,Departamento,4.0,3.0,1.0,66,135000,2045.454545
Argentina,Capital Federal,Villa Urquiza,Departamento,3.0,2.0,2.0,61,240000,3934.42623
Argentina,Capital Federal,Villa Crespo,Departamento,2.0,1.0,1.0,47,99800,2123.404255
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,64,46793,731.140625
Argentina,Santa Fe,Rosario,Departamento,3.0,2.0,1.0,45,48000,1066.666667
Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Departamento,2.0,1.0,1.0,74,160000,2162.162162
Argentina,Capital Federal,Villa Crespo,Departamento,1.0,1.0,1.0,33,95000,2878.787879
Argentina,Capital Federal,Villa Crespo,Departamento,3.0,2.0,1.0,46,130000,2826.086957
Argentina,Capital Federal,Almagro,Departamento,4.0,3.0,2.0,124,215000,1733.870968
Colombia,Risaralda,Pereira,Apartamento,4.0,4.0,3.0,219,151390,691.2785388
Colombia,Cundinamarca,Bogotá D.C,Apartamento,1.0,1.0,2.0,51,85329,1673.117647
Argentina,Capital Federal,Puerto Madero,Departamento,3.0,2.0,2.0,98,687000,7010.204082
Argentina,Buenos Aires Interior,Lobos,Departamento,2.0,1.0,1.0,73,85000,1164.383562
Argentina,Capital Federal,Villa del Parque,Departamento,3.0,2.0,1.0,63,170000,2698.412698
Argentina,Capital Federal,Puerto Madero,Departamento,4.0,3.0,2.0,112,465000,4151.785714
Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Departamento,2.0,1.0,1.0,51,99000,1941.176471
Argentina,Capital Federal,Caballito,Departamento,4.0,3.0,3.0,150,390000,2600
Colombia,Cundinamarca,Bogotá D.C,Apartamento,2.0,2.0,3.0,92,143132,1555.782609
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,35,69900,1997.142857
Argentina,Capital Federal,Flores,Departamento,3.0,2.0,1.0,48,95000,1979.166667
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,4.0,198,385356,1946.242424
Argentina,Capital Federal,Puerto Madero,Departamento,1.0,1.0,1.0,37,219999,5945.918919
Argentina,Capital Federal,Belgrano,Departamento,3.0,2.0,2.0,131,498000,3801.526718
Colombia,Cundinamarca,Bogotá D.C,Apartamento,2.0,2.0,2.0,70,104597,1494.242857
Argentina,Capital Federal,Boedo,Departamento,2.0,1.0,1.0,36,93000,2583.333333
Colombia,Cundinamarca,Bogotá D.C,Apartamento,1.0,1.0,2.0,75,115607,1541.426667
Argentina,Capital Federal,Barrio Norte,Departamento,4.0,2.0,2.0,66,235000,3560.606061
Argentina,Capital Federal,Recoleta,Departamento,3.0,2.0,1.0,62,219000,3532.258065
Colombia,Antioquia,Medellín,Apartamento,2.0,2.0,2.0,86,96339,1120.22093
Argentina,Capital Federal,Barrio Norte,Departamento,3.0,2.0,1.0,68,265000,3897.058824
Argentina,Capital Federal,Caballito,Departamento,3.0,2.0,1.0,53,132000,2490.566038
Argentina,Capital Federal,Villa del Parque,Departamento,2.0,1.0,1.0,65,125000,1923.076923
Argentina,Capital Federal,Balvanera,Departamento,2.0,1.0,1.0,78,115000,1474.358974
Colombia,Valle del Cauca,Cali,Apartamento,4.0,4.0,3.0,101,60556,599.5643564
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,3.0,87,122488,1407.908046
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,1.0,1.0,1.0,24,75900,3162.5
Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Departamento,4.0,2.0,1.0,90,165000,1833.333333
Colombia,Atlántico,Barranquilla,Apartamento,2.0,2.0,2.0,81,53675,662.654321
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,1.0,58,125000,2155.172414
Colombia,Antioquia,Medellín,Apartamento,2.0,2.0,2.0,85,74319,874.3411765
Argentina,Capital Federal,Palermo,Departamento,2.0,1.0,1.0,44,110500,2511.363636
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,37,49900,1348.648649
Argentina,Capital Federal,Palermo,Departamento,3.0,2.0,1.0,57,168000,2947.368421
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,32,50000,1562.5
Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Departamento,4.0,3.0,3.0,150,475000,3166.666667
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,3.0,123,104597,850.3821138
Argentina,Capital Federal,Boca,Departamento,3.0,2.0,1.0,59,70000,1186.440678
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,3.0,152,253234,1666.013158
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,45,59000,1311.111111
Argentina,Capital Federal,Villa Luro,Departamento,2.0,1.0,1.0,36,77000,2138.888889
Argentina,Santa Fe,Santa Fe,Departamento,4.0,2.0,1.0,55,25000,454.5454545
Argentina,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,Departamento,2.0,1.0,1.0,37,49900,1348.648649
Argentina,Capital Federal,Caballito,Departamento,4.0,3.0,3.0,96,235000,2447.916667
Argentina,Capital Federal,Abasto,Departamento,3.0,2.0,2.0,100,220000,2200
Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,7.0,3.0,3.0,200,430000,2150
Argentina,Capital Federal,Caballito,Departamento,3.0,2.0,1.0,71,179000,2521.126761
Colombia,Atlántico,Barranquilla,Apartamento,2.0,2.0,2.0,86,85219,990.9186047
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,3.0,136,206441,1517.948529
Argentina,Capital Federal,San Telmo,Departamento,3.0,2.0,2.0,70,140000,2000
Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Departamento,2.0,1.0,1.0,48,85000,1770.833333
Argentina,Capital Federal,Villa Crespo,Departamento,2.0,1.0,1.0,40,92000,2300
Colombia,Valle del Cauca,Cali,Apartamento,2.0,2.0,2.0,64,78998,1234.34375
Argentina,Capital Federal,Belgrano,Departamento,2.0,1.0,1.0,49,209000,4265.306122
Argentina,Capital Federal,Palermo,Departamento,2.0,1.0,1.0,47,101000,2148.93617
Argentina,Capital Federal,Monserrat,Departamento,3.0,2.0,1.0,70,160000,2285.714286
Argentina,Capital Federal,Palermo,Departamento,4.0,3.0,5.0,178,995000,5589.88764
Argentina,Capital Federal,Villa Crespo,Departamento,2.0,1.0,1.0,37,65000,1756.756757
Argentina,Capital Federal,Palermo,Departamento,3.0,2.0,1.0,50,140000,2800
Argentina,Capital Federal,Recoleta,Departamento,3.0,2.0,1.0,82,230000,2804.878049
Colombia,Cundinamarca,Bogotá D.C,Apartamento,2.0,2.0,3.0,90,170658,1896.2
Colombia,Cundinamarca,Bogotá D.C,Apartamento,1.0,1.0,1.0,57,104597,1835.035088
Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Departamento,1.0,1.0,1.0,38,83000,2184.210526
Argentina,Capital Federal,Belgrano,Departamento,3.0,2.0,1.0,50,169000,3380
Argentina,Capital Federal,Recoleta,Departamento,4.0,3.0,2.0,83,230000,2771.084337
Argentina,Capital Federal,Almagro,Departamento,7.0,5.0,3.0,233,395000,1695.27897
Argentina,Capital Federal,Villa Crespo,Departamento,2.0,1.0,1.0,37,85000,2297.297297
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,57,39912,700.2105263
Argentina,Santa Fe,Rosario,Departamento,4.0,3.0,3.0,150,435000,2900
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,3.0,125,170658,1365.264
Argentina,Capital Federal,Palermo,Departamento,6.0,3.0,3.0,276,1680000,6086.956522
Argentina,Capital Federal,Palermo,Departamento,2.0,1.0,1.0,43,140000,3255.813953
Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Departamento,1.0,1.0,1.0,27,52000,1925.925926
Argentina,Capital Federal,Belgrano,Departamento,7.0,5.0,4.0,300,1500000,5000
Colombia,Valle del Cauca,Cali,Apartamento,1.0,1.0,1.0,28,21470,766.7857143
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,55,60556,1101.018182
Argentina,Buenos Aires Interior,Bahía Blanca,Departamento,3.0,1.0,1.0,45,75000,1666.666667
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,1.0,71,149726,2108.816901
Argentina,Capital Federal,Recoleta,Departamento,1.0,1.0,1.0,32,125000,3906.25
Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,3.0,2.0,2.0,100,259000,2590
Argentina,Capital Federal,Palermo,Departamento,3.0,2.0,1.0,58,158000,2724.137931
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,2.0,55,119000,2163.636364
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,42,69000,1642.857143
Argentina,Capital Federal,Villa Santa Rita,Departamento,1.0,1.0,1.0,32,115000,3593.75
Argentina,Capital Federal,Almagro,Departamento,3.0,2.0,1.0,52,130000,2500
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,1.0,43,33031,768.1627907
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,1.0,1.0,1.0,30,36000,1200
Colombia,Antioquia,Envigado,Apartamento,4.0,4.0,5.0,135,167905,1243.740741
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,1.0,34,49500,1455.882353
Argentina,Capital Federal,Villa Ortuzar,Departamento,1.0,1.0,1.0,30,79000,2633.333333
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,25,35000,1400
Colombia,Valle del Cauca,Buenaventura,Apartamento,3.0,3.0,2.0,56,37985,678.3035714
Argentina,Neuquén,Confluencia,Departamento,1.0,1.0,1.0,29,73550,2536.206897
Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Departamento,2.0,1.0,1.0,52,70000,1346.153846
Colombia,Cundinamarca,Mosquera,Apartamento,3.0,3.0,2.0,64,35783,559.109375
Argentina,Capital Federal,Parque Chacabuco,Departamento,4.0,3.0,2.0,110,320000,2909.090909
Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Departamento,2.0,1.0,1.0,35,114990,3285.428571
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,2.0,60,155000,2583.333333
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,61,63859,1046.868852
Argentina,Capital Federal,Caballito,Departamento,3.0,2.0,1.0,91,195000,2142.857143
Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Departamento,2.0,1.0,1.0,39,72000,1846.153846
Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,Departamento,3.0,2.0,2.0,56,55000,982.1428571
Argentina,Salta,Salta,Departamento,4.0,2.0,1.0,60,115000,1916.666667
Colombia,Cundinamarca,Bogotá D.C,Apartamento,2.0,2.0,2.0,130,239472,1842.092308
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,4.0,306,825764,2698.575163
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,92,159648,1735.304348
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,1.0,60,37435,623.9166667
Argentina,Capital Federal,Caballito,Departamento,2.0,1.0,1.0,39,125000,3205.128205
Colombia,Valle del Cauca,Cali,Apartamento,2.0,2.0,2.0,56,45417,811.0178571
Argentina,Capital Federal,Barrio Norte,Departamento,3.0,2.0,1.0,54,160000,2962.962963
Argentina,Capital Federal,Villa Crespo,Departamento,2.0,1.0,1.0,51,120256,2357.960784
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,4.0,100,68814,688.14
Argentina,Capital Federal,Boca,Departamento,3.0,2.0,1.0,58,115000,1982.758621
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,3.0,280,440407,1572.882143
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,43,80000,1860.465116
Argentina,Capital Federal,Recoleta,Departamento,3.0,2.0,2.0,125,290000,2320
Argentina,Capital Federal,Recoleta,Departamento,2.0,1.0,1.0,40,230000,5750
Colombia,Antioquia,Medellín,Apartamento,2.0,2.0,2.0,51,46793,917.5098039
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,3.0,2.0,2.0,81,220000,2716.049383
Argentina,Capital Federal,Villa Crespo,Departamento,2.0,1.0,1.0,35,115000,3285.714286
Argentina,Capital Federal,Flores,Departamento,2.0,1.0,1.0,38,71000,1868.421053
Argentina,Santa Fe,Rosario,Departamento,6.0,4.0,3.0,110,225000,2045.454545
Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Departamento,3.0,2.0,1.0,56,130000,2321.428571
Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Departamento,2.0,1.0,1.0,46,83000,1804.347826
Colombia,Santander,Girón,Apartamento,4.0,4.0,2.0,120,52298,435.8166667
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,79,111478,1411.113924
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,3.0,184,209194,1136.923913
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,69,71566,1037.188406
Argentina,Capital Federal,Villa Crespo,Departamento,2.0,1.0,1.0,38,134395,3536.710526
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,53,66061,1246.433962
Colombia,Antioquia,Itagui,Apartamento,2.0,2.0,2.0,68,62373,917.25
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,1.0,34,49500,1455.882353
Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Departamento,3.0,2.0,1.0,57,173000,3035.087719
Argentina,Córdoba,Córdoba,Departamento,2.0,1.0,1.0,39,49499,1269.205128
Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Departamento,4.0,3.0,4.0,100,550000,5500
Argentina,Capital Federal,Nuñez,Departamento,4.0,3.0,2.0,127,480000,3779.527559
Argentina,Capital Federal,San Nicolás,Departamento,1.0,1.0,1.0,30,75000,2500
Argentina,Buenos Aires Costa Atlántica,Miramar,Departamento,3.0,2.0,1.0,81,68900,850.617284
Argentina,Capital Federal,Monserrat,Departamento,2.0,1.0,1.0,44,97400,2213.636364
Argentina,Santa Fe,Rosario,Departamento,3.0,2.0,2.0,103,190600,1850.485437
Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Departamento,3.0,2.0,1.0,70,116000,1657.142857
Colombia,Atlántico,Barranquilla,Apartamento,3.0,3.0,2.0,150,104597,697.3133333
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,75,61932,825.76
Argentina,Capital Federal,Villa Crespo,Departamento,4.0,3.0,1.0,95,172000,1810.526316
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,4.0,3.0,2.0,80,110000,1375
Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Departamento,6.0,3.0,4.0,140,465000,3321.428571
Argentina,Capital Federal,Boedo,Departamento,3.0,2.0,1.0,81,135000,1666.666667
Colombia,Valle del Cauca,Cali,Apartamento,4.0,4.0,3.0,150,134875,899.1666667
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,3.0,114,34682,304.2280702
Argentina,Capital Federal,Recoleta,Departamento,2.0,1.0,1.0,38,127500,3355.263158
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,1.0,41,54000,1317.073171
Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Departamento,5.0,3.0,2.0,137,265000,1934.306569
Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Departamento,1.0,1.0,1.0,28,45000,1607.142857
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,90,93587,1039.855556
Argentina,Capital Federal,Retiro,Departamento,1.0,1.0,1.0,25,80000,3200
Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Departamento,2.0,1.0,1.0,48,120000,2500
Argentina,Capital Federal,Recoleta,Departamento,2.0,1.0,1.0,39,158000,4051.282051
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,4.0,2.0,2.0,100,170000,1700
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,4.0,3.0,3.0,120,170000,1416.666667
Argentina,Capital Federal,Villa Devoto,Departamento,2.0,1.0,1.0,33,80000,2424.242424
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,2.0,65,105000,1615.384615
Argentina,Capital Federal,Flores,Departamento,3.0,3.0,1.0,70,159000,2271.428571
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,2.0,69,88357,1280.536232
Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Departamento,3.0,2.0,1.0,45,88000,1955.555556
Argentina,Capital Federal,Belgrano,Departamento,3.0,2.0,1.0,53,125000,2358.490566
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,3.0,93,154143,1657.451613
Argentina,Capital Federal,Villa Pueyrredón,Departamento,1.0,1.0,1.0,33,110000,3333.333333
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,39,64900,1664.102564
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,1.0,34,47000,1382.352941
Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Departamento,2.0,1.0,1.0,39,62500,1602.564103
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,3.0,2.0,3.0,75,140000,1866.666667
Argentina,Capital Federal,Tribunales,Departamento,3.0,2.0,2.0,65,119000,1830.769231
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,3.0,198,357831,1807.227273
Argentina,Santa Fe,Rosario,Departamento,3.0,2.0,2.0,85,157500,1852.941176
Colombia,Antioquia,Medellín,Apartamento,2.0,2.0,2.0,54,44591,825.7592593
Argentina,Capital Federal,Boca,Departamento,3.0,2.0,1.0,52,73000,1403.846154
Colombia,Quindío,Armenia,Apartamento,3.0,3.0,2.0,82,68814,839.195122
Colombia,Antioquia,Envigado,Apartamento,3.0,3.0,2.0,80,97715,1221.4375
Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Departamento,3.0,2.0,1.0,62,195000,3145.16129
Argentina,Capital Federal,Boedo,Departamento,1.0,1.0,1.0,25,60000,2400
Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Departamento,3.0,2.0,1.0,75,185000,2466.666667
Argentina,Capital Federal,Almagro,Departamento,2.0,1.0,1.0,33,88000,2666.666667
Argentina,Capital Federal,Caballito,Departamento,2.0,1.0,1.0,33,129000,3909.090909
Colombia,Atlántico,Barranquilla,Apartamento,3.0,3.0,2.0,98,86155,879.1326531
Argentina,Buenos Aires Costa Atlántica,Villa Gesell,Departamento,3.0,2.0,1.0,35,45000,1285.714286
Argentina,Capital Federal,Caballito,Departamento,4.0,3.0,1.0,83,225000,2710.843373
Argentina,Capital Federal,Palermo,Departamento,3.0,2.0,2.0,99,690000,6969.69697
Argentina,Capital Federal,Belgrano,Departamento,3.0,2.0,1.0,70,180000,2571.428571
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,2.0,75,46793,623.9066667
Colombia,Cundinamarca,Bogotá D.C,Apartamento,2.0,2.0,3.0,125,275255,2202.04
Argentina,Bs.As. G.B.A. Zona Norte,Tigre,Departamento,3.0,2.0,2.0,72,215000,2986.111111
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,2.0,87,90834,1044.068966
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,2.0,67,205000,3059.701493
Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,Departamento,2.0,1.0,1.0,32,85000,2656.25
Argentina,Capital Federal,Barrio Norte,Departamento,1.0,1.0,1.0,45,195000,4333.333333
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,36,73900,2052.777778
Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Departamento,2.0,1.0,1.0,47,113800,2421.276596
Argentina,Capital Federal,Barrio Norte,Departamento,3.0,1.0,1.0,79,250000,3164.556962
Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Departamento,3.0,2.0,1.0,91,192000,2109.89011
Argentina,Capital Federal,Belgrano,Departamento,2.0,1.0,1.0,73,149730,2051.09589
Colombia,Cundinamarca,Bogotá D.C,Apartamento,3.0,3.0,3.0,124,137627,1109.895161
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,130,104597,804.5923077
Colombia,Atlántico,Barranquilla,Apartamento,3.0,3.0,2.0,84,90834,1081.357143
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,60,49546,825.7666667
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,3.0,2.0,1.0,83,149000,1795.180723
Argentina,Capital Federal,Recoleta,Departamento,2.0,1.0,1.0,39,155000,3974.358974
Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,Departamento,2.0,1.0,1.0,52,75000,1442.307692
Argentina,Capital Federal,Constitución,Departamento,3.0,2.0,1.0,54,65000,1203.703704
Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,Departamento,3.0,2.0,1.0,54,52000,962.962963
Argentina,Córdoba,Córdoba,Departamento,3.0,2.0,1.0,80,115000,1437.5
Argentina,Capital Federal,Recoleta,Departamento,1.0,1.0,1.0,32,70000,2187.5
Argentina,Capital Federal,Congreso,Departamento,3.0,2.0,1.0,53,125000,2358.490566
Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Departamento,2.0,1.0,1.0,42,80000,1904.761905
Argentina,Santa Fe,Rosario,Departamento,4.0,2.0,2.0,55,140000,2545.454545
Argentina,Capital Federal,Belgrano,Departamento,3.0,2.0,1.0,50,169000,3380
Argentina,Capital Federal,Palermo,Departamento,4.0,3.0,3.0,240,1485000,6187.5
Argentina,Capital Federal,Balvanera,Departamento,3.0,2.0,1.0,45,80000,1777.777778
Argentina,Buenos Aires Costa Atlántica,Villa Gesell,Departamento,1.0,1.0,1.0,25,39500,1580
Argentina,Santa Fe,Rosario,Departamento,4.0,2.0,1.0,77,85000,1103.896104
Colombia,Cundinamarca,Bogotá D.C,Apartamento,4.0,4.0,6.0,300,440407,1468.023333
Colombia,Antioquia,Medellín,Apartamento,3.0,3.0,3.0,124,187173,1509.459677
Colombia,Atlántico,Barranquilla,Apartamento,3.0,3.0,2.0,70,68814,983.0571429
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,60,42664,711.0666667
Argentina,Capital Federal,Almagro,Departamento,3.0,3.0,2.0,89,225000,2528.089888
Argentina,Capital Federal,Recoleta,Departamento,12.0,4.0,3.0,329,875000,2659.574468
Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Departamento,2.0,1.0,1.0,45,117000,2600
Colombia,Cundinamarca,Bogotá D.C,Apartamento,2.0,2.0,2.0,81,126617,1563.17284
Colombia,Valle del Cauca,Cali,Apartamento,3.0,3.0,2.0,61,27525,451.2295082
Argentina,Capital Federal,Palermo,Departamento,2.0,1.0,1.0,48,118000,2458.333333
Argentina,Santa Fe,Rosario,Departamento,2.0,1.0,1.0,32,42000,1312.5
